state,action,next_state,reward,done
[ 0.95044    -0.3109081   0.99958116  0.0289406   3.1897051  -5.594474  ],2,[ 0.9542602   0.2989774   0.5482856  -0.83629113  2.8484366  -4.264414  ],-1.0172749947251458,False
[ 0.9542602   0.2989774   0.5482856  -0.83629113  2.8484366  -4.264414  ],2,[ 0.70319474  0.71099734 -0.06091361 -0.998143    1.9775802  -2.1551359 ],-1.0137003761647592,False
[ 0.70319474  0.71099734 -0.06091361 -0.998143    1.9775802  -2.1551359 ],0,[ 0.45837462  0.8887591  -0.33537772 -0.9420838   1.0236554  -0.679793  ],-1.0114193147392447,False
[ 0.45837462  0.8887591  -0.33537772 -0.9420838   1.0236554  -0.679793  ],1,[ 0.37833995  0.92566675 -0.313367   -0.9496321  -0.15487362  0.90232486],-1.0113882352044574,False
[ 0.37833995  0.92566675 -0.313367   -0.9496321  -0.15487362  0.90232486],2,[ 0.5211334   0.8534752   0.04597135 -0.99894273 -1.447465    2.781725  ],-1.0139766352348902,False
[ 0.95044    -0.3109081   0.99958116  0.0289406   3.1897051  -5.594474  ],1,[ 0.95068765  0.31014988  0.52263546 -0.8525562   2.9560878  -4.5434    ],-1.017119710017605,False
[ 0.95068765  0.31014988  0.52263546 -0.8525562   2.9560878  -4.5434    ],2,[ 0.68102676  0.73225856 -0.13917078 -0.9902684   2.0636322  -2.370854  ],-1.013113802157472,False
[ 0.68102676  0.73225856 -0.13917078 -0.9902684   2.0636322  -2.370854  ],2,[ 0.4313335   0.90219253 -0.4039793  -0.9147681   0.93479323 -0.42867303],-1.0108238069767754,False
[ 0.4313335   0.90219253 -0.4039793  -0.9147681   0.93479323 -0.42867303],2,[ 0.37559766  0.92678285 -0.31463686 -0.94921213 -0.3397802   1.3829012 ],-1.011371342856299,False
[ 0.37559766  0.92678285 -0.31463686 -0.94921213 -0.3397802   1.3829012 ],0,[ 0.53740585  0.84332377  0.09637321 -0.9953453  -1.4745561   2.8071465 ],-1.0142859566920677,False
[ 0.9602901  -0.2790035   0.99973416  0.02305553 -1.6363152   2.614488  ],0,[ 0.8548118  -0.5189381   0.89907926  0.43778583 -0.9324496   1.5833311 ],-1.0185053915812636,False
[ 0.8548118  -0.5189381   0.89907926  0.43778583 -0.9324496   1.5833311 ],2,[ 0.7864982  -0.6175926   0.76575696  0.64313006 -0.24508555  0.83441985],-1.0178595700695094,False
[ 0.7864982  -0.6175926   0.76575696  0.64313006 -0.24508555  0.83441985],1,[ 0.8092254  -0.5874983   0.733384    0.67981464  0.61532515 -0.34828734],-1.018020882971512,False
[ 0.8092254  -0.5874983   0.733384    0.67981464  0.61532515 -0.34828734],0,[ 0.9148979  -0.4036853   0.8624748   0.50610006  1.472637   -1.7895558 ],-1.0190827941945977,False
[ 0.9148979  -0.4036853   0.8624748   0.50610006  1.472637   -1.7895558 ],0,[ 0.9980849  -0.06185928  0.9981324   0.06108809  1.9814247  -2.7707202 ],-1.0199808458261135,False
[ 0.80078936 -0.59894603  0.12793453  0.9917826  -2.9383576   4.0542927 ],0,[ 0.43051136 -0.90258515 -0.4391595   0.8984091  -1.8609306   1.8457791 ],-1.0105233892815644,False
[ 0.43051136 -0.90258515 -0.4391595   0.8984091  -1.8609306   1.8457791 ],0,[ 0.19615982 -0.9805719  -0.5917874   0.8060941  -0.59293914 -0.02148603],-1.0087050816301253,False
[ 0.19615982 -0.9805719  -0.5917874   0.8060941  -0.59293914 -0.02148603],1,[ 0.20432276 -0.9789036  -0.4571762   0.88937616  0.6804256  -1.5653126 ],-1.0098152473086113,False
[ 0.20432276 -0.9789036  -0.4571762   0.88937616  0.6804256  -1.5653126 ],2,[ 0.44473237 -0.8956635  -0.02000764  0.99979985  1.8595814  -3.0254607 ],-1.0133131854246362,False
[ 0.44473237 -0.8956635  -0.02000764  0.99979985  1.8595814  -3.0254607 ],0,[ 0.82088   -0.5711008  0.7263315  0.6873446  3.1375208 -5.3413806],-1.0180965394781007,False
[ 0.9235013  -0.3835952   0.97248626  0.23296031  3.1939735  -5.5818343 ],2,[ 0.97026396  0.24204932  0.6765252  -0.7364195   2.9978292  -4.63476   ],-1.018049217794893,False
[ 0.97026396  0.24204932  0.6765252  -0.7364195   2.9978292  -4.63476   ],1,"[ 7.1622187e-01  6.9787264e-01  1.6221525e-03 -9.9999869e-01
  2.2236996e+00 -2.7478185e+00]",-1.0141525542044447,False
"[ 7.1622187e-01  6.9787264e-01  1.6221525e-03 -9.9999869e-01
  2.2236996e+00 -2.7478185e+00]",1,[ 0.43860015  0.8986823  -0.35972306 -0.9330591   1.1851926  -0.9864934 ],-1.0111934930000575,False
[ 0.43860015  0.8986823  -0.35972306 -0.9330591   1.1851926  -0.9864934 ],2,[ 0.33546486  0.9420527  -0.37338892 -0.9276749  -0.08056419  0.8249399 ],-1.010841246553939,False
[ 0.33546486  0.9420527  -0.37338892 -0.9276749  -0.08056419  0.8249399 ],2,[ 0.4698855   0.8827274  -0.03477309 -0.99939525 -1.3915256   2.6889818 ],-1.0133573966334004,False
[ 0.9235013  -0.3835952   0.97248626  0.23296031  3.1939735  -5.5818343 ],1,[ 0.96725076  0.25382265  0.6530867  -0.7572831   3.1098928  -4.924053  ],-1.0179116504219097,False
[ 0.96725076  0.25382265  0.6530867  -0.7572831   3.1098928  -4.924053  ],2,[ 0.7010939   0.71306896 -0.05223582 -0.99863476  2.2153378  -2.713103  ],-1.0137656715288967,False
[ 0.7010939   0.71306896 -0.05223582 -0.99863476  2.2153378  -2.713103  ],2,[ 0.42885703  0.9033724  -0.38225964 -0.924055    1.0887814  -0.7308774 ],-1.010996880235705,False
[ 0.42885703  0.9033724  -0.38225964 -0.924055    1.0887814  -0.7308774 ],1,[ 0.3368764   0.9415489  -0.36976495 -0.9291253  -0.10583159  0.8534007 ],-1.010871282317513,False
[ 0.3368764   0.9415489  -0.36976495 -0.9291253  -0.10583159  0.8534007 ],0,[ 0.4609835   0.8874087  -0.07213271 -0.99739504 -1.2424207   2.2306328 ],-1.0131282856208792,False
[ 0.86767757  0.49712738  0.6960744  -0.71796966 -1.5500818   2.0347743 ],1,[ 0.98897743  0.14806615  0.9611482  -0.27603292 -2.0883353   3.0558279 ],-1.0198040247798994,False
[ 0.98897743  0.14806615  0.9611482  -0.27603292 -2.0883353   3.0558279 ],2,[ 0.95975316 -0.28084496  0.93025535  0.36691275 -2.1248395   3.2681024 ],-1.0195561425692499,False
[ 0.95975316 -0.28084496  0.93025535  0.36691275 -2.1248395   3.2681024 ],2,[ 0.7915715  -0.61107653  0.5841479   0.81164724 -1.5294715   2.3343036 ],-1.0174994492008254,False
[ 0.7915715  -0.61107653  0.5841479   0.81164724 -1.5294715   2.3343036 ],0,[ 0.65444547 -0.7561092   0.32810128  0.94464254 -0.4517787   0.5690802 ],-1.0158342279191812,False
[ 0.65444547 -0.7561092   0.32810128  0.94464254 -0.4517787   0.5690802 ],2,[ 0.65637666 -0.75443333  0.33226353  0.9431866   0.47676438 -0.61288583],-1.0158603811759257,False
[ 0.64551395  0.76374847  0.5715158  -0.8205911   3.1162152  -5.4906154 ],1,[ 0.21288934  0.9770763  -0.26514864 -0.96420753  1.7512251  -3.3656201 ],-1.0109854638857345,False
[ 0.21288934  0.9770763  -0.26514864 -0.96420753  1.7512251  -3.3656201 ],0,[-0.00723344  0.99997383 -0.71403664 -0.70010835  0.46685216 -1.9471955 ],-1.006980215340505,False
[-0.00723344  0.99997383 -0.71403664 -0.70010835  0.46685216 -1.9471955 ],1,[ 0.03216168  0.9994827  -0.858504   -0.5128069  -0.8517095  -0.41821402],-1.0051709237501847,False
[ 0.03216168  0.9994827  -0.858504   -0.5128069  -0.8517095  -0.41821402],0,[ 0.31704932  0.948409   -0.8278018  -0.5610206  -2.0313444   1.0156007 ],-1.0058667237298242,False
[ 0.31704932  0.948409   -0.8278018  -0.5610206  -2.0313444   1.0156007 ],2,[ 0.744376   0.6677607 -0.5415315 -0.8406805 -3.0672352  3.0586278],-1.009026463675058,False
[ 0.5736927  -0.81907064  0.19340256  0.9811195  -2.898049    4.8062143 ],0,[ 0.16674611 -0.9859999  -0.5074888   0.86165833 -1.5395811   2.580713  ],-1.0093171935706675,False
[ 0.16674611 -0.9859999  -0.5074888   0.86165833 -1.5395811   2.580713  ],0,[-0.00479285 -0.9999885  -0.7630947   0.6462866  -0.18507071  0.81324255],-1.006451437530177,False
[-0.00479285 -0.9999885  -0.7630947   0.6462866  -0.18507071  0.81324255],2,[ 0.07942127 -0.99684113 -0.78408194  0.6206573   1.0236926  -0.49492297],-1.0063584522886742,False
[ 0.07942127 -0.99684113 -0.78408194  0.6206573   1.0236926  -0.49492297],1,[ 0.39532214 -0.91854256 -0.5959837   0.8029965   2.2200906  -2.177302  ],-1.0089730306660702,False
[ 0.39532214 -0.91854256 -0.5959837   0.8029965   2.2200906  -2.177302  ],2,[ 0.80950624 -0.5871113  -0.02889072  0.9995826   3.0951452  -3.973265  ],-1.013729852205239,False
[ 0.8979262  -0.44014603  0.6364503   0.7713177   3.5527165  -5.730048  ],2,[ 0.95738107  0.28882784  0.9342342  -0.35666007  3.6820574  -6.144474  ],-1.0195481256199903,False
[ 0.95738107  0.28882784  0.9342342  -0.35666007  3.6820574  -6.144474  ],1,[ 0.5922599   0.805747    0.16935465 -0.9855552   2.665219   -4.0715494 ],-1.01486669979199,False
[ 0.5922599   0.805747    0.16935465 -0.9855552   2.665219   -4.0715494 ],2,[ 0.22771129  0.9737287  -0.40973905 -0.9122028   1.3677113  -1.9435428 ],-1.0102264709968047,False
[ 0.22771129  0.9737287  -0.40973905 -0.9122028   1.3677113  -1.9435428 ],0,[ 0.07530449  0.9971606  -0.6247431  -0.7808304   0.16964673 -0.6073808 ],-1.0080687179723071,False
[ 0.07530449  0.9971606  -0.6247431  -0.7808304   0.16964673 -0.6073808 ],1,[ 0.16794054  0.9857971  -0.6016358  -0.79877055 -1.0971543   0.91568774],-1.0085432717970142,False
[ 0.82088   -0.5711008  0.7263315  0.6873446  3.1375208 -5.3413806],0,[ 0.9951962   0.09790017  0.89601433 -0.44402516  3.6791768  -6.291536  ],-1.0193037646052518,False
[ 0.9951962   0.09790017  0.89601433 -0.44402516  3.6791768  -6.291536  ],1,[ 0.7247573   0.6890042   0.04965846 -0.99876624  2.8519244  -4.1819553 ],-1.0144890182989144,False
[ 0.7247573   0.6890042   0.04965846 -0.99876624  2.8519244  -4.1819553 ],0,[ 0.33116743  0.943572   -0.56898296 -0.8223493   1.8468143  -2.4345863 ],-1.009186845747037,False
[ 0.33116743  0.943572   -0.56898296 -0.8223493   1.8468143  -2.4345863 ],2,[ 0.09555227  0.9954244  -0.7865395  -0.61753994  0.5593262  -0.60448116],-1.0063511098644566,False
[ 0.09555227  0.9954244  -0.7865395  -0.61753994  0.5593262  -0.60448116],0,[ 0.10276219  0.994706   -0.7798355  -0.6259845  -0.6314614   0.71316046],-1.006452950810892,False
[ 0.9644296   0.26433972  0.6013919  -0.7989541  -1.7868191   1.9370502 ],1,[ 0.9927557  -0.12015013  0.90786546 -0.41926157 -2.0127008   2.869445  ],-1.018436700565887,False
[ 0.9927557  -0.12015013  0.90786546 -0.41926157 -2.0127008   2.869445  ],2,[ 0.87200904 -0.4894898   0.9829912   0.18365268 -1.7962693   3.1070478 ],-1.0181908232727388,False
[ 0.87200904 -0.4894898   0.9829912   0.18365268 -1.7962693   3.1070478 ],1,[ 0.70457464 -0.70962983  0.76054     0.6492911  -0.9227787   2.0194457 ],-1.017011882295052,False
[ 0.70457464 -0.70962983  0.76054     0.6492911  -0.9227787   2.0194457 ],2,[ 0.63690275 -0.7709441   0.534642    0.8450787   0.02270485  0.9582404 ],-1.0162892617466754,False
[ 0.63690275 -0.7709441   0.534642    0.8450787   0.02270485  0.9582404 ],2,[ 0.7108392  -0.70335454  0.46800038  0.88372827  0.9647517  -0.19904621],-1.0166508654005346,False
[ 0.9951962   0.09790017  0.89601433 -0.44402516  3.6791768  -6.291536  ],0,[ 0.7176853   0.69636756  0.02278377 -0.9997404   2.9440396  -4.4264507 ],-1.0143022369287644,False
[ 0.7176853   0.69636756  0.02278377 -0.9997404   2.9440396  -4.4264507 ],0,[ 0.30563     0.95215034 -0.62630147 -0.77958095  1.9238999  -2.6460092 ],-1.0085649177591083,False
[ 0.30563     0.95215034 -0.62630147 -0.77958095  1.9238999  -2.6460092 ],1,[ 0.0473204   0.9988798  -0.8621611  -0.50663424  0.6965516  -1.0201771 ],-1.005125893000361,False
[ 0.0473204   0.9988798  -0.8621611  -0.50663424  0.6965516  -1.0201771 ],2,[ 0.03971249  0.99921113 -0.87799823 -0.4786639  -0.61995393  0.6977158 ],-1.0048313128222837,False
[ 0.03971249  0.99921113 -0.87799823 -0.4786639  -0.61995393  0.6977158 ],0,[ 0.27743116  0.9607455  -0.714103   -0.70004064 -1.7803266   2.0937707 ],-1.007518776762338,False
[ 0.9951962   0.09790017  0.89601433 -0.44402516  3.6791768  -6.291536  ],2,[ 0.73181075  0.6815079   0.07665678 -0.99705756  2.7584715  -3.935064  ],-1.01467411604866,False
[ 0.73181075  0.6815079   0.07665678 -0.99705756  2.7584715  -3.935064  ],2,[ 0.3720266   0.92822206 -0.46848094 -0.88347363  1.6122862  -1.7836417 ],-1.0101779893078633,False
[ 0.3720266   0.92822206 -0.46848094 -0.88347363  1.6122862  -1.7836417 ],2,[ 0.18448219  0.9828358  -0.61224276 -0.79066986  0.3293179   0.03862515],-1.008486330017135,False
[ 0.18448219  0.9828358  -0.61224276 -0.79066986  0.3293179   0.03862515],0,[ 0.23580857  0.97179955 -0.49613163 -0.86824733 -0.8524613   1.3658981 ],-1.0096257880436843,False
[ 0.23580857  0.97179955 -0.49613163 -0.86824733 -0.8524613   1.3658981 ],1,[ 0.5060257   0.8625184  -0.07890777 -0.9968819  -2.0593362   3.0897102 ],-1.0132592532312035,False
[ 0.9959322 -0.0901053  0.9912992  0.1316276 -2.1184251  2.2631803],1,[ 0.88748294 -0.46084052  0.8658768   0.5002573  -1.6831285   1.5315887 ],-1.018864727025466,False
[ 0.88748294 -0.46084052  0.8658768   0.5002573  -1.6831285   1.5315887 ],0,[ 0.7486136  -0.66300654  0.7756278   0.63119054 -0.7357606   0.03811348],-1.01747742588426,False
[ 0.7486136  -0.66300654  0.7756278   0.63119054 -0.7357606   0.03811348],1,[ 0.7135169  -0.700638    0.841319    0.5405389   0.22688198 -1.1448364 ],-1.016925343754505,False
[ 0.7135169  -0.700638    0.841319    0.5405389   0.22688198 -1.1448364 ],2,[ 0.7955819  -0.60584605  0.9639534   0.26607123  0.9999993  -1.822428  ],-1.0172368392776754,False
[ 0.7955819  -0.60584605  0.9639534   0.26607123  0.9999993  -1.822428  ],1,[ 0.9283235  -0.3717734   0.9870938  -0.16014327  1.6355557  -2.3643436 ],-1.0178512887704538,False
[ 0.70772344 -0.7064896   0.10511512  0.99446005 -2.419445    3.575486  ],1,[ 0.39730173 -0.917688   -0.40857497  0.9127248  -1.3324008   1.7414422 ],-1.0107257078622338,False
[ 0.39730173 -0.917688   -0.40857497  0.9127248  -1.3324008   1.7414422 ],2,[ 0.25102603 -0.9679803  -0.58873063  0.8083293  -0.20441325  0.36496413],-1.0088568619016072,False
[ 0.25102603 -0.9679803  -0.58873063  0.8083293  -0.20441325  0.36496413],2,[ 0.32200927 -0.9467365  -0.5387767   0.8424486   0.93913573 -0.97935   ],-1.0094609503191514,False
[ 0.32200927 -0.9467365  -0.5387767   0.8424486   0.93913573 -0.97935   ],2,[ 0.58331907 -0.8122431  -0.22633325  0.9740499   1.9830025  -2.4624584 ],-1.0124245990765415,False
[ 0.58331907 -0.8122431  -0.22633325  0.9740499   1.9830025  -2.4624584 ],0,[ 0.90199625 -0.4317438   0.4652565   0.8851759   3.00089    -4.7070837 ],-1.017038251350955,False
[ 0.72553396  0.68818635  0.45282918 -0.8915973  -0.8009677   0.93976724],1,[ 0.87314093  0.48746786  0.7172271  -0.69683945 -1.6626081   2.3387506 ],-1.0183906813231578,False
[ 0.87314093  0.48746786  0.7172271  -0.69683945 -1.6626081   2.3387506 ],2,[ 0.9945973   0.10380826  0.9873585  -0.15850301 -2.3005037   3.6296587 ],-1.0199307536951845,False
[ 0.9945973   0.10380826  0.9873585  -0.15850301 -2.3005037   3.6296587 ],1,[ 0.9406083  -0.33949366  0.8542267   0.5199007  -2.08022     3.191685  ],-1.0192060410574895,False
[ 0.9406083  -0.33949366  0.8542267   0.5199007  -2.08022     3.191685  ],1,[ 0.77065754 -0.6372495   0.4936489   0.8696613  -1.3109915   1.8245635 ],-1.0170528301602393,False
[ 0.77065754 -0.6372495   0.4936489   0.8696613  -1.3109915   1.8245635 ],0,[ 0.66194504 -0.74955237  0.32106602  0.94705683 -0.23782557  0.07827463],-1.015843417993043,False
[ 0.95738107  0.28882784  0.9342342  -0.35666007  3.6820574  -6.144474  ],2,[ 0.60081106  0.7993911   0.1967414  -0.9804554   2.5681558  -3.8164048 ],-1.0150278276134514,False
[ 0.60081106  0.7993911   0.1967414  -0.9804554   2.5681558  -3.8164048 ],2,[ 0.255473    0.9668162  -0.34052223 -0.94023645  1.2825011  -1.721125  ],-1.0107751460033536,False
[ 0.255473    0.9668162  -0.34052223 -0.94023645  1.2825011  -1.721125  ],0,[ 0.11986163  0.9927906  -0.5285166  -0.84892297  0.09289194 -0.39493054],-1.0089931552757652,False
[ 0.11986163  0.9927906  -0.5285166  -0.84892297  0.09289194 -0.39493054],0,[ 0.21944301  0.97562534 -0.48488382 -0.8745786  -1.0972714   0.9183009 ],-1.0096629965444037,False
[ 0.21944301  0.97562534 -0.48488382 -0.8745786  -1.0972714   0.9183009 ],0,[ 0.52507174  0.851058   -0.1748036  -0.98460335 -2.1912322   2.4344108 ],-1.0127124180516591,False
[ 0.95738107  0.28882784  0.9342342  -0.35666007  3.6820574  -6.144474  ],0,[ 0.5837109  0.8119616  0.1420034 -0.9898662  2.7608798 -4.324066 ],-1.0147033311847178,False
[ 0.5837109  0.8119616  0.1420034 -0.9898662  2.7608798 -4.324066 ],0,[ 0.1843342  0.9828636 -0.5158806 -0.8566605  1.6027712 -2.6022143],-1.0093122021140741,False
[ 0.1843342  0.9828636 -0.5158806 -0.8566605  1.6027712 -2.6022143],1,[-0.00710767  0.9999747  -0.784459   -0.62018067  0.3204994  -1.0305223 ],-1.0061863303116276,False
[-0.00710767  0.9999747  -0.784459   -0.62018067  0.3204994  -1.0305223 ],1,[ 0.05643381  0.99840635 -0.8180045  -0.5752118  -0.95175064  0.4786858 ],-1.0058456581052249,False
[ 0.05643381  0.99840635 -0.8180045  -0.5752118  -0.95175064  0.4786858 ],0,[ 0.35530347  0.934751   -0.6602371  -0.75105727 -2.093533    1.9268348 ],-1.0082277050971802,False
[ 0.17528588  0.9845176  -0.36262026 -0.931937    1.906305   -3.8071396 ],2,[-0.06048524  0.99816906 -0.80799544 -0.58918875  0.47480476 -1.9533358 ],-1.0057649657011019,False
[-0.06048524  0.99816906 -0.80799544 -0.58918875  0.47480476 -1.9533358 ],0,[-0.0305425   0.9995335  -0.93216974 -0.3620215  -0.76773417 -0.6369659 ],-1.0035978090609354,False
[-0.0305425   0.9995335  -0.93216974 -0.3620215  -0.76773417 -0.6369659 ],0,[ 0.24127658  0.9704564  -0.92834705 -0.3717146  -1.9605572   0.75811565],-1.0037802097800468,False
[ 0.24127658  0.9704564  -0.92834705 -0.3717146  -1.9605572   0.75811565],2,[ 0.6830527   0.7303691  -0.75064236 -0.6607087  -3.0540326   2.6826744 ],-1.0065288564215842,False
[ 0.6830527   0.7303691  -0.75064236 -0.6607087  -3.0540326   2.6826744 ],0,[ 0.987478    0.15775672 -0.14536254 -0.98937845 -3.4504237   4.3569975 ],-1.0100001679273152,False
[ 0.8979262  -0.44014603  0.6364503   0.7713177   3.5527165  -5.730048  ],1,[ 0.95360315  0.30106652  0.9219121  -0.38739914  3.8027208  -6.4547625 ],-1.0194937432011553,False
[ 0.95360315  0.30106652  0.9219121  -0.38739914  3.8027208  -6.4547625 ],2,[ 0.574983    0.81816536  0.11628871 -0.99321544  2.645053   -4.0059376 ],-1.014544615084208,False
[ 0.574983    0.81816536  0.11628871 -0.99321544  2.645053   -4.0059376 ],2,[ 0.21070915  0.9775488  -0.4476405  -0.8942136   1.3489813  -1.8925254 ],-1.009905246299119,False
[ 0.21070915  0.9775488  -0.4476405  -0.8942136   1.3489813  -1.8925254 ],1,[ 0.0688175   0.9976293  -0.6332436  -0.77395254  0.0809845  -0.3495164 ],-1.0079735697372139,False
[ 0.0688175   0.9976293  -0.6332436  -0.77395254  0.0809845  -0.3495164 ],2,[ 0.18538365  0.9826662  -0.55109704 -0.8344412  -1.2510595   1.3917142 ],-1.0090319641073873,False
[ 0.95360315  0.30106652  0.9219121  -0.38739914  3.8027208  -6.4547625 ],0,[ 0.5578831   0.8299196   0.06194008 -0.9980799   2.8323317  -4.502908  ],-1.0142076440989924,False
[ 0.5578831   0.8299196   0.06194008 -0.9980799   2.8323317  -4.502908  ],0,[ 0.14096323  0.99001485 -0.60930234 -0.792938    1.658897   -2.7600152 ],-1.0084009438185197,False
[ 0.14096323  0.99001485 -0.60930234 -0.792938    1.658897   -2.7600152 ],0,[-0.06843789  0.9976554  -0.8759669  -0.4823712   0.43883094 -1.3943048 ],-1.0047275167906553,False
[-0.06843789  0.9976554  -0.8759669  -0.4823712   0.43883094 -1.3943048 ],2,[-0.02308374  0.9997335  -0.92334324 -0.38397554 -0.8883972   0.30699107],-1.0038210370654252,False
[-0.02308374  0.9997335  -0.92334324 -0.38397554 -0.8883972   0.30699107],1,[ 0.27479395  0.96150315 -0.81766343 -0.5756965  -2.1093893   1.9183075 ],-1.0060363898125686,False
[ 0.531741    0.846907   -0.01793153 -0.99983925  2.9031923  -4.681799  ],0,[ 0.09756893  0.99522877 -0.69501483 -0.7189954   1.7159314  -2.9243116 ],-1.0074532195789878,False
[ 0.09756893  0.99522877 -0.69501483 -0.7189954   1.7159314  -2.9243116 ],0,[-0.12319681  0.9923823  -0.93703467 -0.34923643  0.49812952 -1.5630034 ],-1.0033881890934049,False
[-0.12319681  0.9923823  -0.93703467 -0.34923643  0.49812952 -1.5630034 ],2,[-0.09154504  0.9958009  -0.9773752  -0.21151298 -0.81288415  0.13034378],-1.0020855363716306,False
[-0.09154504  0.9958009  -0.9773752  -0.21151298 -0.81288415  0.13034378],2,[ 0.19957148  0.97988325 -0.91556436 -0.4021715  -2.1029813   1.9013778 ],-1.004109320511195,False
[ 0.19957148  0.97988325 -0.91556436 -0.4021715  -2.1029813   1.9013778 ],0,[ 0.6627323   0.7488564  -0.58171844 -0.81339025 -3.0727763   3.5169203 ],-1.0088632118298344,False
[ 0.01420935 -0.999899    0.01546359  0.99988043 -1.4239907   4.42548   ],2,[-0.10949462 -0.9939874  -0.6577607   0.753227    0.17344631  2.9403157 ],-1.0071122475221577,False
